Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
609000,0.0,0.7238091386246841,54,0.7997131375258847,15,0.19714197356979812,1286.9796666666666,0.9333333333333332,3.8008000000000006,49,1.0
610000,0.0,0.7238091386246841,54,0.7984387398520788,15,0.19841220786527708,1286.9796666666666,0.9333333333333332,3.8008000000000006,49,1.0
611000,0.0,0.7238091386246841,54,0.798768778641035,15,0.19808741345521488,1286.9796666666666,0.9333333333333332,3.8008000000000006,49,1.0
612000,0.0,0.7237000460241224,55,0.7990977383780183,15,0.1977636806633476,1286.9796666666666,0.9333333333333332,3.8008000000000006,49,1.0
613000,0.0,0.7236602856126654,55,0.7994256243462844,15,0.19744100429318354,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
614000,0.0,0.7236602856126654,55,0.7997524417946544,15,0.19711937918209074,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
615000,0.0,0.7236602856126654,55,0.8000781959377955,15,0.19679880020102158,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
616000,0.0,0.7236602856126654,55,0.8004028919564979,15,0.1964792622542401,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
617000,0.0,0.7234386130911236,55,0.8007265349979497,15,0.19616076027905205,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
618000,0.0,0.72340594052264,55,0.8002492059864187,15,0.1958432892455375,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
619000,0.0,0.72340594052264,55,0.7989558110423323,15,0.19552684415628607,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
620000,0.0,0.72340594052264,55,0.7976824828891419,15,0.19521142004613468,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
621000,0.0,0.72340594052264,55,0.7980084230002928,15,0.19489701198190784,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
622000,0.0,0.72340594052264,55,0.7983333146003542,15,0.19458361506216054,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
623000,0.0,0.7232867399947668,56,0.798657162740607,15,0.19427122441692352,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
624000,0.0,0.7232867399947668,56,0.7989799724399379,15,0.19395983520745091,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
625000,0.0,0.723244261974345,56,0.799301748685098,15,0.1936494426259706,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
626000,0.0,0.7232039453380423,56,0.7996224964309598,15,0.19334004189543663,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
627000,0.0,0.7232039453380423,56,0.7999422206007721,15,0.19303162826928416,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
628000,0.0,0.7232151770678965,56,0.7987872852438693,15,0.1927241970311868,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
629000,0.0,0.7232151770678965,56,0.7975167874116902,15,0.1924177434948161,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
630000,0.0,0.7232151770678965,56,0.7962503246999129,15,0.19211226300360357,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
631000,0.0,0.7232151770678965,56,0.7965723420826463,15,0.19180775093050464,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
632000,0.0,0.7232151770678965,56,0.7968943640009888,15,0.19150420267776522,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
633000,0.0,0.7232151770678965,56,0.7972153680221156,15,0.19120161367669014,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
634000,0.0,0.7232735552314252,57,0.797535358964704,15,0.19089997938741407,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
635000,0.0,0.7232536540679316,57,0.7978543416170637,15,0.19059929529867436,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
636000,0.0,0.7232536540679316,57,0.7981723207373762,15,0.19029955692758624,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
637000,0.0,0.7231902338789018,57,0.7984893010539312,15,0.19000075981941994,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
638000,0.0,0.7231997390816058,57,0.7985747570635691,15,0.18970289954738004,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
639000,0.0,0.7231997390816058,57,0.7973244832861899,15,0.1894059717123869,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
640000,0.0,0.7231997390816058,57,0.7960781183250095,15,0.18910997194286003,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
641000,0.0,0.7231997390816058,57,0.7963953893788159,15,0.1888148958945035,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
642000,0.0,0.7231997390816058,57,0.796712668937723,15,0.1885207392500936,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
643000,0.0,0.7231997390816058,57,0.7970289611939092,15,0.18822749771926803,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
644000,0.0,0.7232513665903727,58,0.797344270748612,15,0.1879351670383175,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
645000,0.0,0.7232258780599988,58,0.7976586021745218,15,0.18764374296997904,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
646000,0.0,0.7232258780599988,58,0.7979719600160026,15,0.1873532213032312,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
647000,0.0,0.7232258780599988,58,0.7982843487893113,15,0.18706359785309132,1286.9796666666666,0.9333333333333332,3.8008000000000006,50,1.0
648000,0.0,0.7231613898711531,58,0.7985957729828147,16,0.18781778354429562,1288.1005625,0.9374999999999999,3.5632500000000005,50,1.0
649000,0.0,0.7231613898711531,58,0.7989062370572043,16,0.18906944068433507,1288.1005625,0.9374999999999999,3.5632500000000005,50,1.0
650000,0.0,0.7231128099213002,58,0.7983723929643098,16,0.19031724589332746,1288.1005625,0.9374999999999999,3.5632500000000005,50,1.0
651000,0.0,0.7231128099213002,58,0.7971454866129881,16,0.19156121692522873,1288.1005625,0.9374999999999999,3.5632500000000005,50,1.0
652000,0.0,0.7231128099213002,58,0.7959223453955183,16,0.19280137142505566,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
653000,0.0,0.7231128099213002,58,0.7962338889088476,16,0.19288381685455067,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
654000,0.0,0.7231128099213002,58,0.7965455913785915,16,0.19258883584380143,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
655000,0.0,0.7230030892788234,59,0.7968563416779063,16,0.1922947556958556,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
656000,0.0,0.7229277565655384,59,0.7971661441630901,16,0.19200157229019482,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
657000,0.0,0.7228599918537887,59,0.797475003163907,16,0.19170928153139194,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
658000,0.0,0.7228441456921586,59,0.7977829229837893,16,0.19141787934892038,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
659000,0.0,0.722827950568467,60,0.7980899079000373,16,0.19112736169696515,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
660000,0.0,0.7227882504571864,60,0.7983959621640171,16,0.19083772455423556,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
661000,0.0,0.7227882504571864,60,0.798701090001357,16,0.1905489639237798,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
662000,0.0,0.7227882504571864,60,0.7990052956121422,16,0.19026107583280089,1288.1005625,0.9374999999999999,3.5632500000000005,51,1.0
663000,0.0,0.7225992809046882,60,0.799308583171107,17,0.19042781777822643,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
664000,0.0,0.7225992809046882,60,0.7996109568278263,17,0.19164726320387096,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
665000,0.0,0.7224868190167703,60,0.7996557611771989,17,0.1928630404931031,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
666000,0.0,0.7224868190167703,60,0.7984545716878012,17,0.19407516617190004,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
667000,0.0,0.7224868190167703,60,0.797275715983117,17,0.19528365666711572,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
668000,0.0,0.7224868190167703,60,0.7975793227505259,17,0.19612985367445698,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
669000,0.0,0.7224868190167703,60,0.7978820214942257,17,0.19583663481623567,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
670000,0.0,0.7224868190167703,60,0.7981838162816947,17,0.1955442913877458,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
671000,0.0,0.7224868190167703,60,0.7984847111561535,17,0.1952528194743267,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
672000,0.0,0.7224868190167703,60,0.7987847101367462,17,0.19496221518462337,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
673000,0.0,0.7220644436051893,61,0.7990838172187189,17,0.19467247465041296,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
674000,0.0,0.7220644436051893,61,0.7993820363735972,17,0.1943835940264335,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
675000,0.0,0.7219815688147636,61,0.7996793715493618,17,0.19409556949021348,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
676000,0.0,0.7219815688147636,61,0.7999758266706231,17,0.19380839724190352,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
677000,0.0,0.7219815688147636,61,0.8002714056387935,17,0.19352207350410908,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
678000,0.0,0.7219815688147636,61,0.8005661123322589,17,0.19323659452172487,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
679000,0.0,0.721777238214535,61,0.800859950606548,17,0.19295195656177078,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
680000,0.0,0.7217507143504385,61,0.8010552904032046,17,0.19266815591322906,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
681000,0.0,0.7217507143504385,61,0.7998785137638234,17,0.1923851888868831,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
682000,0.0,0.7217507143504385,61,0.7987051895001721,17,0.19210305181515758,1282.5044705882353,0.9411764705882352,3.3536470588235296,51,1.0
683000,0.0,0.7217507143504385,61,0.799000031948681,17,0.19182174105195993,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
684000,0.0,0.721672409370592,62,0.7992940119316002,17,0.19154125297252336,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
685000,0.0,0.7216195903801732,62,0.7995871332276966,17,0.19126158397325116,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
686000,0.0,0.7216195903801732,62,0.799879399593694,17,0.19098273047156233,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
687000,0.0,0.7215323948873577,62,0.8001708147644344,17,0.19070468890573863,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
688000,0.0,0.7215323948873577,62,0.8004613824530367,17,0.19042745573477293,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
689000,0.0,0.7215070717868196,62,0.799384704010127,17,0.19015102743821888,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
690000,0.0,0.7215070717868196,62,0.7982257049873321,17,0.1898754005160419,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
691000,0.0,0.7215070717868196,62,0.7970700618805973,17,0.18960057148847148,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
692000,0.0,0.7215070717868196,62,0.7973623318219596,17,0.18932653689585469,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
693000,0.0,0.7215070717868196,62,0.7976548564984813,17,0.18905329329851103,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
694000,0.0,0.7215070717868196,62,0.7979465378240442,17,0.18878083727658856,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
695000,0.0,0.7215070717868196,62,0.7982373794404797,17,0.18850916542992116,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
696000,0.0,0.7213726606810279,63,0.7985273849686807,17,0.18823827437788712,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
697000,0.0,0.7213403691537705,63,0.7988165580087521,17,0.18796816075926887,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
698000,0.0,0.7213403691537705,63,0.7991049021401594,17,0.187698821232114,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
699000,0.0,0.7213403691537705,63,0.7993924209218767,17,0.18743025247359746,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
700000,0.0,0.7213403691537705,63,0.7996791178925328,17,0.18716245117988484,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
701000,0.0,0.7212776445886133,63,0.7999649965705565,17,0.18689541406599694,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
702000,0.0,0.7212874384784955,63,0.7990025870891928,17,0.18662913786567545,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
703000,0.0,0.7212874384784955,63,0.7978655727916825,17,0.18636361933124976,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
704000,0.0,0.7212874384784955,63,0.7967317899340621,17,0.18609885523350492,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
705000,0.0,0.7212874384784955,63,0.7970202282293404,17,0.1858348423615508,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
706000,0.0,0.7213362198103221,64,0.7973078490946712,17,0.18557157752269215,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
707000,0.0,0.7213198568909216,64,0.7975946560000147,17,0.1853090575423001,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
708000,0.0,0.7213198568909216,64,0.7978806523957187,17,0.1850472792636843,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
709000,0.0,0.7213198568909216,64,0.7981658417126576,17,0.18478623954796664,1282.5044705882353,0.9411764705882352,3.3536470588235296,52,1.0
710000,0.0,0.7212594603926973,64,0.7984502273623691,18,0.18497409865109088,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
711000,0.0,0.7212594603926973,64,0.7987338127371907,18,0.1861205925070092,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
712000,0.0,0.7212210205634767,64,0.7987336362453783,18,0.1872638653567544,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
713000,0.0,0.7212210205634767,64,0.7976129524777479,18,0.1884039307551231,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
714000,0.0,0.7212210205634767,64,0.7964954091122523,18,0.1895408021809626,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
715000,0.0,0.7212210205634767,64,0.7967801424567008,18,0.19067449303770193,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
716000,0.0,0.7212210205634767,64,0.7970640801453637,18,0.19046583999870256,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
717000,0.0,0.7211428811236009,65,0.7973472255086457,18,0.19020015485099653,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
718000,0.0,0.7210701772624405,65,0.7976295818583903,18,0.18993520989133922,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
719000,0.0,0.7210122396942361,65,0.7979111524880094,18,0.18967100203083254,1278.0761666666667,0.9444444444444443,3.1673333333333336,52,1.0
720000,0.0,0.7209995645692294,65,0.7977081813737573,18,0.18940752819774168,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
721000,0.0,0.7209995645692294,65,0.796601360030137,18,0.1891447853373761,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
722000,0.0,0.7209995645692294,65,0.795497605863479,18,0.18888277041197143,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
723000,0.0,0.7209995645692294,65,0.7957805680328353,18,0.1886214804005724,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
724000,0.0,0.7209995645692294,65,0.7960627482362275,18,0.18836091229891666,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
725000,0.0,0.7209179580868268,66,0.7963441497106274,18,0.18810106311931987,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
726000,0.0,0.7208435679222559,66,0.7966247756751653,18,0.18784192989056123,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
727000,0.0,0.7208435679222559,66,0.7969046293312528,18,0.1875835096577704,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
728000,0.0,0.7208435679222559,66,0.7971837138627047,18,0.18732579948231518,1278.0761666666667,0.9444444444444443,3.1673333333333336,53,1.0
729000,0.0,0.7207106657473165,66,0.7974620324358594,19,0.18728899068574714,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
730000,0.0,0.7207106657473165,66,0.797739588199699,19,0.18840246802873423,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
731000,0.0,0.7207106657473165,66,0.7980163842859679,19,0.18951289844498548,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
732000,0.0,0.7206059569041972,66,0.7971235425393216,19,0.19062029442385847,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
733000,0.0,0.7206059569041972,66,0.796035645882653,19,0.19172466838654542,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
734000,0.0,0.7206059569041972,66,0.7950278882440915,19,0.1927422555893838,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
735000,0.0,0.7206059569041972,66,0.7953068681769995,19,0.19247998038368797,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
736000,0.0,0.7206059569041972,66,0.7955850897236565,19,0.19221841799321196,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
737000,0.0,0.7206059569041972,66,0.7958625559722902,19,0.19195756551595058,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
738000,0.0,0.7206059569041972,66,0.7961392699943833,19,0.1916974200656301,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
739000,0.0,0.7206059569041972,66,0.7964152348447875,19,0.1914379787716018,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
740000,0.0,0.7202205889274935,67,0.7966904535618351,19,0.19117923877873635,1309.2831578947369,0.9473684210526314,3.0006315789473685,53,1.0
741000,0.0,0.7202205889274935,67,0.7969649291674513,19,0.1909211972473192,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
742000,0.0,0.7201478558731257,67,0.7972386646672642,19,0.1906638513529465,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
743000,0.0,0.7201478558731257,67,0.7975116630507151,19,0.19040719828642216,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
744000,0.0,0.7201478558731257,67,0.7977839272911665,19,0.19015123525365568,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
745000,0.0,0.7201478558731257,67,0.7980554603460109,19,0.18989595947556062,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
746000,0.0,0.7199795911109245,67,0.7976595082524774,19,0.18964136818795413,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
747000,0.0,0.7199795911109245,67,0.7965912904435857,19,0.18938745864145715,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
748000,0.0,0.7199795911109245,67,0.7955259299019454,19,0.1891342281013954,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
749000,0.0,0.7199795911109245,67,0.79579902811507,19,0.1888816738477013,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
750000,0.0,0.7199795911109245,67,0.7960713977942214,19,0.18862979317481643,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
751000,0.0,0.7199001576313339,68,0.7963430418507411,19,0.18837858339159505,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
752000,0.0,0.7199001576313339,68,0.7966139631804787,19,0.18812804182120818,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
753000,0.0,0.7198210807849795,68,0.7968841646638952,19,0.18787816580104855,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
754000,0.0,0.7198210807849795,68,0.7971536491661649,19,0.18762895268263627,1309.2831578947369,0.9473684210526314,3.0006315789473685,54,1.0
755000,0.0,0.7197261832169457,68,0.7974224195372769,20,0.187811346357469,1340.778,0.9499999999999998,2.8506,54,1.0
756000,0.0,0.7197261832169457,68,0.7976904786121352,20,0.1888858326560247,1340.778,0.9499999999999998,2.8506,54,1.0
757000,0.0,0.7196330413928302,68,0.7977757380593424,20,0.18995747972395732,1340.778,0.9499999999999998,2.8506,54,1.0
758000,0.0,0.7196330413928302,68,0.7967228744280389,20,0.19102629880002447,1340.778,0.9499999999999998,2.8506,54,1.0
759000,0.0,0.7196330413928302,68,0.7956727861651279,20,0.19209230106374553,1340.778,0.9499999999999998,2.8506,54,1.0
760000,0.0,0.7196330413928302,68,0.7959417368805264,20,0.19190260499257006,1340.778,0.9499999999999998,2.8506,54,1.0
761000,0.0,0.7196330413928302,68,0.7962099805006821,20,0.19165039543481263,1340.778,0.9499999999999998,2.8506,54,1.0
762000,0.0,0.7196330413928302,68,0.7964775198104584,20,0.19139884794384934,1340.778,0.9499999999999998,2.8506,54,1.0
763000,0.0,0.7196330413928302,68,0.7967443575801134,20,0.19114795991614364,1340.778,0.9047619047619047,2.8506,53,1.0
764000,0.0,0.7196330413928302,68,0.7970104965653961,20,0.1908977287617921,1340.778,0.9047619047619047,2.8506,53,1.0
765000,0.0,0.7193046145158427,69,0.7972759395076411,20,0.1906481519044353,1340.778,0.9047619047619047,2.8506,53,1.0
766000,0.0,0.7193046145158427,69,0.7975406891338626,20,0.19039922678116938,1340.778,0.9047619047619047,2.8506,53,1.0
767000,0.0,0.7192355143696028,69,0.7978047481568479,20,0.1901509508424584,1340.778,0.9047619047619047,2.8506,53,1.0
768000,0.0,0.7192355143696028,69,0.7980681192752501,20,0.18990332155204717,1340.778,0.9047619047619047,2.8506,54,1.0
769000,0.0,0.7192355143696028,69,0.7983308051736802,20,0.18965633638687499,1340.778,0.9047619047619047,2.8506,54,1.0
770000,0.0,0.7192355143696028,69,0.7985928085227976,20,0.18940999283698987,1340.778,0.9047619047619047,2.8506,54,1.0
771000,0.0,0.7192355143696028,69,0.7988541319794014,20,0.18916428840546357,1340.778,0.9047619047619047,2.8506,54,1.0
772000,0.0,0.7190259905673823,69,0.7991147781865199,20,0.18891922060830724,1340.778,0.9047619047619047,2.8506,54,1.0
773000,0.0,0.7190259905673823,69,0.7993747497734996,20,0.1886747869743877,1340.778,0.9047619047619047,2.8506,54,1.0
774000,0.0,0.7190000084996395,69,0.7987488400065897,20,0.18843098504534433,1340.778,0.9047619047619047,2.8506,54,1.0
775000,0.0,0.7190000084996395,69,0.7977178237287913,20,0.18818781237550677,1340.778,0.9047619047619047,2.8506,54,1.0
776000,0.0,0.7190000084996395,69,0.796689465668893,20,0.18794526653181298,1340.778,0.9047619047619047,2.8506,54,1.0
777000,0.0,0.7190000084996395,69,0.7969512209441088,20,0.18770334509372824,1340.778,0.9047619047619047,2.8506,54,1.0
778000,0.0,0.7190000084996395,69,0.7972123030842506,20,0.18746204565316454,1340.778,0.9047619047619047,2.8506,54,1.0
779000,0.0,0.7190000084996395,69,0.7974727146825554,20,0.18722136581440074,1340.778,0.9047619047619047,2.8506,54,1.0
780000,0.0,0.7190000084996395,69,0.7977324583189568,20,0.18698130319400322,1340.778,0.9047619047619047,2.8506,54,1.0
781000,0.0,0.7190000084996395,69,0.79799153656017,20,0.18674185542074725,1340.778,0.9047619047619047,2.8506,54,1.0
782000,0.0,0.7188859671148533,70,0.7982499519597764,20,0.1865030201355389,1340.778,0.9047619047619047,2.8506,54,1.0
783000,0.0,0.7188859671148533,70,0.7985077070583081,20,0.18626479499133758,1340.778,0.9047619047619047,2.8506,54,1.0
784000,0.0,0.7188620098722963,70,0.7987648043833301,20,0.1860271776530791,1340.778,0.9047619047619047,2.8506,54,1.0
785000,0.0,0.7188620098722963,70,0.7990212464495239,20,0.18579016579759952,1340.778,0.9047619047619047,2.8506,54,1.0
786000,0.0,0.7188620098722963,70,0.7992770357587689,20,0.18555375711355923,1340.778,0.9047619047619047,2.8506,54,1.0
787000,0.0,0.7188620098722963,70,0.7995321748002239,20,0.18531794930136797,1340.778,0.9047619047619047,2.8506,54,1.0
788000,0.0,0.7188620098722963,70,0.7997866660504079,20,0.18508274007311024,1340.778,0.9047619047619047,2.8506,54,1.0
789000,0.0,0.7188620098722963,70,0.8000405119732805,20,0.18484812715247126,1340.778,0.9047619047619047,2.8506,54,1.0
790000,0.0,0.7187847431051348,70,0.8002937150203208,20,0.18461410827466357,1340.778,0.9047619047619047,2.8506,54,1.0
791000,0.0,0.7187847431051348,70,0.8005462776306066,20,0.18438068118635417,1340.778,0.9047619047619047,2.8506,54,1.0
792000,0.0,0.7188112568993059,70,0.7998681508467617,20,0.18414784364559217,1340.778,0.9047619047619047,2.8506,54,1.0
793000,0.0,0.7188112568993059,70,0.798859133489258,20,0.18391559342173697,1340.778,0.9047619047619047,2.8506,54,1.0
794000,0.0,0.7188112568993059,70,0.797852658634071,20,0.18368392829538713,1340.778,0.9047619047619047,2.8506,54,1.0
795000,0.0,0.7188112568993059,70,0.7981070216345615,20,0.1834528460583096,1340.778,0.9047619047619047,2.8506,54,1.0
796000,0.0,0.7188112568993059,70,0.7983607453070759,20,0.1832223445133696,1340.778,0.9047619047619047,2.8506,55,1.0
797000,0.0,0.7188112568993059,70,0.7986138320589643,20,0.1829924214744609,1340.778,0.9047619047619047,2.8506,55,1.0
798000,0.0,0.7188805773093939,71,0.798866284285506,20,0.1827630747664368,1340.778,0.9047619047619047,2.8506,55,1.0
799000,0.0,0.7188805773093939,71,0.7991181043699844,20,0.18253430222504152,1340.778,0.9047619047619047,2.8506,55,1.0
800000,0.0,0.7188805773093939,71,0.7993692946837627,20,0.1823061016968421,1340.778,0.9047619047619047,2.8506,55,1.0
801000,0.0,0.7188805773093939,71,0.7996198575863576,20,0.18207847103916083,1340.778,0.9047619047619047,2.8506,55,1.0
802000,0.0,0.7188283194362509,71,0.7998697954255136,20,0.1818514081200082,1340.778,0.9047619047619047,2.8506,55,1.0
803000,0.0,0.7188283194362509,71,0.8001191105372764,20,0.1816249108180163,1340.778,0.9047619047619047,2.8506,55,1.0
804000,0.0,0.7188494315104805,71,0.7992472662541186,20,0.18139897702237287,1340.778,0.9047619047619047,2.8506,55,1.0
805000,0.0,0.7188494315104805,71,0.798254066938014,20,0.18117360463275559,1340.778,0.9047619047619047,2.8506,55,1.0
806000,0.0,0.7188494315104805,71,0.7972633329930672,20,0.18094879155926707,1340.778,0.9047619047619047,2.8506,55,1.0
807000,0.0,0.7188494315104805,71,0.7975146428516577,20,0.18072453572237027,1340.778,0.9047619047619047,2.8506,55,1.0
808000,0.0,0.7188494315104805,71,0.7977653304404371,20,0.1805008350528243,1340.778,0.9047619047619047,2.8506,55,1.0
809000,0.0,0.7189230782113638,72,0.7980153980677561,20,0.18027768749162082,1340.778,0.9047619047619047,2.8506,55,1.0
810000,0.0,0.7189147597859288,72,0.7982648480305629,20,0.18005509098992092,1340.778,0.9047619047619047,2.8506,55,1.0
